1	-0.98	-0.08	-0
1	-0.91	-0.14	-0.04
1	-0.91	-0.14	-0.04
1	-1.16	0.02	-0.03
1	-1.16	0.02	-0.03
1	-0.63	-0.66	-0
1	-0.63	-0.66	-0
1	-0.63	-0.66	-0
1	-1	-0.07	0.03
1	-1	-0.07	0.03
1	-1	-0.07	0.03
1	-0.93	0.16	-0.02
1	-0.93	0.16	-0.02
1	-1.03	-0.04	-0.11
1	-1.03	-0.04	-0.11
1	-0.83	0.53	-0.13
1	-0.83	0.53	-0.13
1	-0.83	0.53	-0.13
1	-0.76	-0.11	0.2
1	-0.76	-0.11	0.2
1	-0.76	-0.11	0.2
1	-1.04	-0.01	0.15
1	-1.04	-0.01	0.15
1	-0.92	-0.03	0.32
1	-0.92	-0.03	0.32
1	-0.85	-0.01	0.33
1	-0.85	-0.01	0.33
1	-0.85	-0.01	0.33
1	-1.03	-0.22	-0.02
1	-1.03	-0.22	-0.02
1	-1.03	-0.22	-0.02
1	-0.98	-0	-0.14
1	-0.98	-0	-0.14
1	-0.89	-0.01	-0.36
1	-0.89	-0.01	-0.36
1	-1.08	0.6	-0.11
1	-1.08	0.6	-0.11
1	-1.08	0.6	-0.11
1	-0.94	0	0.11
1	-0.94	0	0.11
1	-0.94	0	0.11
2	0.05	-0.02	-0.98
2	0.03	-0.01	-0.99
2	0.03	-0.01	-0.99
2	0.04	-0.01	-0.99
2	0.04	-0.01	-0.99
2	0.04	-0.01	-0.99
2	0.03	0	-0.99
2	0.03	0	-0.99
2	0.04	-0.01	-0.98
2	0.04	-0.01	-0.98
2	0.04	-0.01	-0.98
2	0.03	-0.02	-0.99
2	0.03	-0.02	-0.99
2	0.2	-0.06	-1.15
2	0.2	-0.06	-1.15
2	0.2	-0.06	-1.15
2	-0.03	0.23	-0.86
2	-0.03	0.23	-0.86
2	0.19	-0.03	-1.16
2	0.19	-0.03	-1.16
2	0.19	-0.03	-1.16
2	0.03	-0.03	-1.02
2	0.03	-0.03	-1.02
2	0.03	0.01	-0.99
2	0.03	0.01	-0.99
2	0.03	0.01	-0.99
2	0.38	0.18	-0.99
2	0.38	0.18	-0.99
2	-0.03	0.09	-1
2	-0.03	0.09	-1
2	-0.03	0.09	-1
2	0.08	0.07	-1
2	0.08	0.07	-1
2	0.08	0.07	-1
2	0.08	-0.04	-0.99
2	0.08	-0.04	-0.99
2	0.04	-0.28	-0.96
2	0.04	-0.28	-0.96
2	0.29	0.13	-0.99
2	0.29	0.13	-0.99
2	0.29	0.13	-0.99
2	-0.14	0.24	-1.01
2	-0.14	0.24	-1.01
2	-0.14	0.24	-1.01
2	0.05	-0.25	-1.2
2	0.05	-0.25	-1.2
2	0.03	0.17	-0.99
2	0.03	0.17	-0.99
2	0.35	-0.11	-0.85
2	0.35	-0.11	-0.85
2	0.35	-0.11	-0.85
2	0.35	0.01	-0.89
2	0.35	0.01	-0.89
2	-0.51	-0.22	-0.7
2	-0.51	-0.22	-0.7
2	-0.51	-0.22	-0.7
2	-0.13	0.03	-0.87
2	-0.13	0.03	-0.87
2	-0.24	-0.03	-0.91
2	-0.24	-0.03	-0.91
2	-0.24	-0.03	-0.91
2	-0.41	-0.04	-1.34
2	-0.41	-0.04	-1.34
2	-0.41	-0.04	-1.34
2	0.06	0.01	-0.87
2	0.06	0.01	-0.87
2	-0.05	0.04	-0.97
2	-0.05	0.04	-0.97
2	1.04	0.07	-0.9
2	1.04	0.07	-0.9
2	1.04	0.07	-0.9
2	-0.01	0.02	-1.02
2	-0.01	0.02	-1.02
2	-0.01	0.02	-1.02
2	-0.36	0.48	-0.98
2	-0.36	0.48	-0.98
2	-0	-0.02	-1.02
2	-0	-0.02	-1.02
2	0.02	0.15	-0.97
2	0.02	0.15	-0.97
2	0.02	0.15	-0.97
2	-0.56	-0.34	-0.99
2	-0.56	-0.34	-0.99
2	0.22	-0.1	-0.96
2	0.22	-0.1	-0.96
2	0.22	-0.1	-0.96
2	-0.02	0.06	-1
2	-0.02	0.06	-1
2	0.01	-0.19	-0.99
2	0.01	-0.19	-0.99
2	0.01	-0.19	-0.99
2	-0.1	-0.37	-1.07
2	-0.1	-0.37	-1.07
2	-0.06	0.38	-0.73
2	-0.06	0.38	-0.73
2	-0.06	0.38	-0.73
2	0.29	0.35	-0.9
2	0.29	0.35	-0.9
2	0.6	-0.13	-0.78
2	0.6	-0.13	-0.78
2	0.6	-0.13	-0.78
2	0.27	0.02	-0.75
2	0.27	0.02	-0.75
2	-0.11	-0.02	-0.96
2	-0.11	-0.02	-0.96
2	-0.11	-0.02	-0.96
2	-0.23	0.03	-0.98
2	-0.23	0.03	-0.98
2	-0.28	-0.01	-0.85
2	-0.28	-0.01	-0.85
2	-0.28	-0.01	-0.85
2	-0.03	-0.16	-1.03
2	-0.03	-0.16	-1.03
2	-0.03	-0.16	-1.03
2	0.33	-0.17	-1
2	0.33	-0.17	-1
2	0.31	-0.04	-0.87
2	0.31	-0.04	-0.87
2	0.02	-0.23	-1.13
2	0.02	-0.23	-1.13
2	0.02	-0.23	-1.13
2	-0.3	-0.08	-0.79
2	-0.3	-0.08	-0.79
2	0.04	-0.15	-0.94
2	0.04	-0.15	-0.94
2	0.04	-0.15	-0.94
2	-0.01	0.09	-1.01
2	-0.01	0.09	-1.01
2	-0.07	-0.22	-1.13
2	-0.07	-0.22	-1.13
2	-0.07	-0.22	-1.13
2	0.28	0.03	-1.06
2	0.28	0.03	-1.06
2	0.1	0.42	-0.61
2	0.1	0.42	-0.61
2	0.1	0.42	-0.61
2	0.07	-0.23	-1.06
2	0.07	-0.23	-1.06
2	-0.09	-0.04	-1.02
2	-0.09	-0.04	-1.02
2	-0.09	-0.04	-1.02
2	-0.27	0.07	-0.81
2	-0.27	0.07	-0.81
2	0.9	-0.26	-0.4
2	0.9	-0.26	-0.4
2	0.9	-0.26	-0.4
2	0.43	0.01	-0.81
2	0.43	0.01	-0.81
2	0.25	-0.02	-1.02
2	0.25	-0.02	-1.02
2	0.25	-0.02	-1.02
2	0.26	0.05	-0.81
2	0.26	0.05	-0.81
2	0.06	0.1	-1.03
2	0.06	0.1	-1.03
2	0.06	0.1	-1.03
2	-0.43	-0.07	-0.89
2	-0.43	-0.07	-0.89
2	0.73	0.76	-2
2	0.73	0.76	-2
2	0.73	0.76	-2
2	0.1	0.08	-0.99
2	0.1	0.08	-0.99
2	0.03	-0.02	-0.98
2	0.03	-0.02	-0.98
2	0.03	-0.02	-0.98
2	0.03	-0	-1
2	0.03	-0	-1
2	0.31	-0.02	-0.98
2	0.31	-0.02	-0.98
2	0.31	-0.02	-0.98
2	-0.04	-0.06	-0.96
2	-0.04	-0.06	-0.96
2	0.08	-0.3	-1.02
2	0.08	-0.3	-1.02
2	0.08	-0.3	-1.02
2	0.04	-0.1	-0.96
2	0.04	-0.1	-0.96
3	0.01	-1.01	0.04
3	0.04	-1.01	0.03
3	0.04	-1.01	0.03
3	0.04	-1.01	0.03
3	0.02	-1	0.05
3	0.02	-1	0.05
3	0.03	-1	0.02
3	0.03	-1	0.02
3	0.03	-1	0.02
3	0.01	-1.02	0.05
3	0.01	-1.02	0.05
3	0.17	-0.99	0
3	0.17	-0.99	0
3	0.17	-0.99	0
3	0.01	-1.01	0.01
3	0.01	-1.01	0.01
3	-0.08	-0.97	0.13
3	-0.08	-0.97	0.13
3	-0.08	-0.97	0.13
3	-0	-1	0.03
3	-0	-1	0.03
3	-0.13	-1.02	-0.03
3	-0.13	-1.02	-0.03
3	-0.13	-1.02	-0.03
3	0.01	-1.03	0.02
3	0.01	-1.03	0.02
3	-0.4	-0.93	0.4
3	-0.4	-0.93	0.4
3	-0.4	-0.93	0.4
3	0.28	-1.04	-0.16
3	0.28	-1.04	-0.16
3	-0.19	-1.02	0.03
3	-0.19	-1.02	0.03
3	-0.19	-1.02	0.03
3	-0.08	-1.21	-0.06
3	-0.08	-1.21	-0.06
3	0.17	0.04	0.1
3	0.17	0.04	0.1
3	0.17	0.04	0.1
3	-0.03	-1.02	0.34
3	-0.03	-1.02	0.34
3	0.01	-0.98	0.04
3	0.01	-0.98	0.04
3	0.01	-0.98	0.04
3	-0.04	-1.17	0.03
3	-0.04	-1.17	0.03
3	-2	-2	-2
3	-2	-2	-2
3	-2	-2	-2
3	0.08	-1.04	0.08
3	0.08	-1.04	0.08
3	0	-1.26	0.01
3	0	-1.26	0.01
3	0	-1.26	0.01
3	0.43	1.38	-0.03
3	0.43	1.38	-0.03
3	0.05	-1.06	0.04
3	0.05	-1.06	0.04
3	0.05	-1.06	0.04
3	0.02	-1.01	-0.02
3	0.02	-1.01	-0.02
3	-0.04	-1.04	0.02
3	-0.04	-1.04	0.02
3	-0.04	-1.04	0.02
3	0.17	-1.02	-0.04
3	0.17	-1.02	-0.04
3	0.01	-1.03	0.03
3	0.01	-1.03	0.03
3	0.13	-0.89	-0.4
3	0.13	-0.89	-0.4
3	0.13	-0.89	-0.4
3	-0.14	-0.95	0.08
3	-0.14	-0.95	0.08
3	-0.14	-0.95	0.08
3	0.05	-1.06	0.14
3	0.05	-1.06	0.14
3	-0.04	-1.35	0.09
3	-0.04	-1.35	0.09
3	-0.04	-1.35	0.09
3	0.49	0.37	0.08
3	0.49	0.37	0.08
3	0.3	-0.73	0.09
3	0.3	-0.73	0.09
3	0.3	-0.73	0.09
3	0.11	-0.99	0.09
3	0.11	-0.99	0.09
3	0.48	-0.57	-0.04
3	0.48	-0.57	-0.04
3	0.48	-0.57	-0.04
3	-0.03	-1.32	-0.06
3	-0.03	-1.32	-0.06
3	0.02	-0.61	0.15
3	0.02	-0.61	0.15
3	0.02	-0.61	0.15
3	0.04	-0.99	0.14
3	0.04	-0.99	0.14
3	-0.01	-1	0.06
3	-0.01	-1	0.06
3	-0.01	-1	0.06
3	-0.1	-1.24	-0.08
3	-0.1	-1.24	-0.08
3	0.22	0.02	-0.3
3	0.22	0.02	-0.3
3	0.22	0.02	-0.3
3	-0.05	-1.13	-0.01
3	-0.05	-1.13	-0.01
3	-0.05	-1.13	-0.01
3	-0.02	-1.05	-0
3	-0.02	-1.05	-0
3	0.12	-1.22	0.06
3	0.12	-1.22	0.06
3	0.19	-0.05	0.1
3	0.19	-0.05	0.1
3	0.19	-0.05	0.1
3	0.1	-1.18	0.06
3	0.1	-1.18	0.06
3	-0.04	-1.04	0.03
3	-0.04	-1.04	0.03
3	-0.04	-1.04	0.03
3	0.33	-1.02	0.09
3	0.33	-1.02	0.09
3	-0.52	0.24	-0.31
3	-0.52	0.24	-0.31
3	-0.52	0.24	-0.31
3	0.02	-0.95	0.06
3	0.02	-0.95	0.06
3	0.01	-0.98	0.04
3	0.01	-0.98	0.04
3	0.01	-0.98	0.04
3	0.02	-1	0.06
3	0.02	-1	0.06
3	0.02	-1	0.03
4	-0.01	1.02	0.01
4	-0.01	1.02	0.01
4	-0.01	1.02	0.01
4	-0	1	0.01
4	-0	1	0.01
4	-0.01	1.01	0.01
4	-0.01	1.01	0.01
4	-0.01	1.01	0.01
4	-0.01	1.01	0.01
4	-0.01	1.01	0.01
4	-0	1	0.01
4	-0	1	0.01
4	-0	1	0.01
4	0	1.01	-0
4	0	1.01	-0
4	0.03	1.01	-0.01
4	0.03	1.01	-0.01
4	0.03	1.01	-0.01
4	-0.06	1	0.02
4	-0.06	1	0.02
4	0.04	1	-0.02
4	0.04	1	-0.02
4	0.04	1	-0.02
4	-0.15	1.01	-0.02
4	-0.15	1.01	-0.02
4	0.01	1.01	-0.13
4	0.01	1.01	-0.13
4	0.01	1.01	-0.13
4	0.08	1.02	0.01
4	0.08	1.02	0.01
4	-0.03	0.99	-0.04
4	-0.03	0.99	-0.04
4	-0.03	1.01	-0.02
4	-0.03	1.01	-0.02
4	-0.03	1.01	-0.02
4	-0.09	0.97	-0.01
4	-0.09	0.97	-0.01
4	-0.09	0.97	-0.01
4	-0.15	0.9	0.05
4	-0.15	0.9	0.05
4	-0.15	0.9	0.05
4	-0.12	1.01	0.06
4	-0.12	1.01	0.06
4	-0.1	0.97	0.05
4	-0.1	0.97	0.05
4	-0.09	1.47	-0.04
4	-0.09	1.47	-0.04
4	-0.09	1.47	-0.04
4	0.24	0.05	0.13
4	0.24	0.05	0.13
4	0.32	1.17	-0.3
4	0.32	1.17	-0.3
4	0.32	1.17	-0.3
4	0.06	1.07	-0.04
4	0.06	1.07	-0.04
4	-0.11	1.03	-0
4	-0.11	1.03	-0
4	-0.11	1.03	-0
4	0.1	1.03	-0.13
4	0.1	1.03	-0.13
4	0.1	1.04	0.08
4	0.1	1.04	0.08
4	0.1	1.04	0.08
4	-0	0.99	-0.02
4	-0	0.99	-0.02
4	-0.02	1.02	-0.43
4	-0.02	1.02	-0.43
4	-0.02	1.02	-0.43
4	-0.01	0.99	0.03
4	-0.01	0.99	0.03
4	-0.03	1.01	0.01
4	-0.03	1.01	0.01
4	-0.03	1.01	0.01
4	0.02	1	-0.09
4	0.02	1	-0.09
4	0.02	0.99	0.07
4	0.02	0.99	0.07
4	0.02	0.99	0.07
4	0.28	1.02	-0.05
4	0.28	1.02	-0.05
4	-0.04	1.02	0.1
4	-0.04	1.02	0.1
4	-0.04	1.02	0.1
4	0.02	0.98	-0.04
4	0.02	0.98	-0.04
4	-0.05	0.97	0.04
4	-0.05	0.97	0.04
4	-0.05	0.97	0.04
4	0.06	1.02	-0.02
4	0.06	1.02	-0.02
4	-0.12	1.01	-0.03
4	-0.12	1.01	-0.03
4	-0.12	1.01	-0.03
4	-0.02	0.99	0.05
4	-0.02	0.99	0.05
4	0.1	0.96	0.29
4	0.1	0.96	0.29
4	0.1	0.96	0.29
4	-0.02	1.07	0.04
4	-0.02	1.07	0.04
4	0.08	1.06	0.14
4	0.08	1.06	0.14
4	0.08	1.06	0.14
4	-0.02	0.92	-0.32
4	-0.02	0.92	-0.32
4	0	0.87	-0.48
4	0	0.87	-0.48
4	0	0.87	-0.48
4	0.65	0.86	-0.11
4	0.65	0.86	-0.11
4	0.65	0.86	-0.11
4	0.01	1.03	0
4	0.01	1.03	0
4	-0.17	0.98	-0.06
4	-0.17	0.98	-0.06
4	-0.03	0.97	-0.08
4	-0.03	0.97	-0.08
4	-0.03	0.97	-0.08
4	-0.04	0.99	-0.13
4	-0.04	0.99	-0.13
4	-0.26	0.99	0.11
4	-0.26	0.99	0.11
4	-0.26	0.99	0.11
4	-0.02	1.06	0.07
4	-0.02	1.06	0.07
4	-0.05	0.77	0.19
4	-0.05	0.77	0.19
4	-0.05	0.77	0.19
4	-0.01	1.08	0.12
4	-0.01	1.08	0.12
4	0.27	0.96	-0.39
4	0.27	0.96	-0.39
4	0.27	0.96	-0.39
4	-0.05	0.98	-0.04
4	-0.05	0.98	-0.04
4	0.04	1.02	0.05
4	0.04	1.02	0.05
4	0.04	1.02	0.05
4	0.03	1	0.13
4	0.03	1	0.13
4	-0.24	1.01	-0.08
4	-0.24	1.01	-0.08
4	-0.24	1.01	-0.08
4	-0.08	0.98	-0.02
4	-0.08	0.98	-0.02
4	-0.02	0.98	0.13
4	-0.02	0.98	0.13
4	-0.02	0.98	0.13
4	-0.01	0.99	-0.33
4	-0.01	0.99	-0.33
4	0.1	1.05	0.06
4	0.1	1.05	0.06
4	0.1	1.05	0.06
4	-0.21	1	0.05
4	-0.21	1	0.05
4	0.37	1.04	-0.3
4	0.37	1.04	-0.3
4	0.37	1.04	-0.3
4	0.03	1.24	0.19
4	0.03	1.24	0.19
4	-0.08	-0.03	0.14
4	-0.08	-0.03	0.14
4	-0.08	-0.03	0.14
4	-0.26	0.35	-0.45
4	-0.26	0.35	-0.45
4	0.06	0.98	-0.09
4	0.06	0.98	-0.09
4	0.06	0.98	-0.09
4	-0.15	-0.56	-0.01
4	-0.15	-0.56	-0.01
4	-0.01	1	0.05
4	-0.01	1	0.05
4	-0.01	1	0.05
4	0.56	1.04	-0.35
4	0.56	1.04	-0.35
4	-0.14	0.99	-0.16
4	-0.14	0.99	-0.16
4	-0.14	0.99	-0.16
4	-0.06	1.04	-0.1
4	-0.06	1.04	-0.1
4	-0.34	1.01	-0.23
4	-0.34	1.01	-0.23
4	-0.34	1.01	-0.23
4	-0	1.01	0.03
4	-0	1.01	0.03
4	-0	1.01	0.03
4	-0.15	1.03	0.17
4	-0.15	1.03	0.17
4	0.02	0.98	-0.02
5	0	0.01	1.02
5	0	0.01	1.02
5	0	0.01	1.02
5	-0.03	-0	1.03
5	-0.03	-0	1.03
5	-0.05	0.02	1.04
5	-0.05	0.02	1.04
5	-0.05	0.02	1.04
5	-0.03	0.03	1.02
5	-0.03	0.03	1.02
5	-0.03	0.03	1.03
5	-0.03	0.03	1.03
5	-0.03	0.03	1.03
5	-0.01	0.01	1.03
5	-0.01	0.01	1.03
5	-0.22	0.05	1.03
5	-0.22	0.05	1.03
5	-0.22	0.05	1.03
5	0.09	0.05	1.03
5	0.09	0.05	1.03
5	-0.05	0.02	1.02
5	-0.05	0.02	1.02
5	-0.05	0.02	1.02
5	-0.1	-0.11	1.03
5	-0.1	-0.11	1.03
5	0.02	0.23	1.05
5	0.02	0.23	1.05
5	0.02	0.23	1.05
5	0.01	0.05	1.01
5	0.01	0.05	1.01
5	0.02	-0.01	1.03
5	0.02	-0.01	1.03
5	0.02	-0.01	1.03
5	-0.03	-0.24	1.15
5	-0.03	-0.24	1.15
5	-0.27	0.05	0.94
5	-0.27	0.05	0.94
5	-0.27	0.05	0.94
5	-0.25	-0.13	1.09
5	-0.25	-0.13	1.09
5	-0.31	0.13	0.92
5	-0.31	0.13	0.92
5	-0.31	0.13	0.92
5	-0.15	0.01	1.18
5	-0.15	0.01	1.18
5	0.43	-0.01	0.91
5	0.43	-0.01	0.91
5	0.43	-0.01	0.91
5	0.54	0.06	0.84
5	0.54	0.06	0.84
5	0.48	0.01	0.61
5	0.48	0.01	0.61
5	0.48	0.01	0.61
5	-0.24	0.02	0.96
5	-0.24	0.02	0.96
5	-0.01	0.03	1.01
5	-0.01	0.03	1.01
5	-0.01	0.03	1.01
5	-0.01	-0.2	1.09
5	-0.01	-0.2	1.09
5	0.09	0.23	0.84
5	0.09	0.23	0.84
5	0.09	0.23	0.84
5	-0.7	0.84	1
5	-0.7	0.84	1
5	-0	0.46	0.34
5	-0	0.46	0.34
5	-0	0.46	0.34
5	0.04	0.08	1.08
5	0.04	0.08	1.08
5	-0.05	0.01	1.12
5	-0.05	0.01	1.12
5	-0.05	0.01	1.12
5	-0.08	-0.31	0.87
5	-0.08	-0.31	0.87
5	-0.01	0.18	0.95
5	-0.01	0.18	0.95
5	-0.01	0.18	0.95
5	-0.08	-0.11	1.06
5	-0.08	-0.11	1.06
5	-0.04	0.1	0.95
5	-0.04	0.1	0.95
5	-0.04	0.1	0.95
5	-0.42	0.06	0.87
5	-0.42	0.06	0.87
5	-0.31	-0.01	1
5	-0.31	-0.01	1
5	-0.31	-0.01	1
5	2	-2	2
5	2	-2	2
5	0.14	0.17	0.93
5	0.14	0.17	0.93
5	0.14	0.17	0.93
5	0.3	0.05	0.91
5	0.3	0.05	0.91
5	-0.18	-0.01	1.11
5	-0.18	-0.01	1.11
5	-0.18	-0.01	1.11
5	-0.07	0.02	1.09
5	-0.07	0.02	1.09
5	-0.11	-0.01	1
5	-0.11	-0.01	1
5	-0.11	-0.01	1
5	-0.14	-0.09	1.08
5	-0.14	-0.09	1.08
5	-0.03	0.12	1.06
5	-0.03	0.12	1.06
5	-0.03	0.12	1.06
5	0.05	0.75	0.58
5	0.05	0.75	0.58
5	-0.11	0.02	1.05
5	-0.11	0.02	1.05
5	-0.11	0.02	1.05
5	0.02	0.01	1.02
5	0.02	0.01	1.02
5	-0.01	-0.01	1.04
5	-0.01	-0.01	1.04
5	-0.01	-0.01	1.04
6	1	0.01	0.04
6	1	0.01	0.04
6	1	0.01	0.05
6	1	0.01	0.05
6	1	0.01	0.05
6	1	0.01	0.03
6	1	0.01	0.03
6	1.01	0.01	0.03
6	1.01	0.01	0.03
6	1.01	0.01	0.03
6	1.01	0.01	0.04
6	1.01	0.01	0.04
6	1	0	0.03
6	1	0	0.03
6	1	0	0.03
6	1.01	0.01	0.05
6	1.01	0.01	0.05
6	1	0	0.04
6	1	0	0.04
6	1.02	0	0.04
6	1.02	0	0.04
6	1.02	0	0.04
6	1.01	0.01	0.04
6	1.01	0.01	0.04
6	1.05	0.08	0.02
6	1.05	0.08	0.02
6	1.05	0.08	0.02
6	1.02	0	-0.06
6	1.02	0	-0.06
6	1.02	0	-0.06
6	0.98	0.02	0.09
6	0.98	0.02	0.09
6	1.02	0.12	-0.12
6	1.02	0.12	-0.12
6	1.02	0.12	-0.12
6	0.99	-0.02	0.04
6	0.99	-0.02	0.04
6	1.23	0.02	-0.06
6	1.23	0.02	-0.06
6	0.91	0.06	0.25
6	0.91	0.06	0.25
6	0.91	0.06	0.25
6	0.79	0.02	0.58
6	0.79	0.02	0.58
6	0.79	0.02	0.58
6	0.43	0.16	0.41
6	0.43	0.16	0.41
6	1.04	0.09	0.1
6	1.04	0.09	0.1
6	1.04	0.09	0.1
6	0.97	0.01	-0.25
6	0.97	0.01	-0.25
6	0.9	-0.18	0.09
6	0.9	-0.18	0.09
6	0.98	0.01	0.14
6	0.98	0.01	0.14
6	0.98	0.01	0.14
6	1.02	0.03	0.03
6	1.02	0.03	0.03
6	1.02	0.03	0.03
6	0.91	0.17	-0.14
6	0.91	0.17	-0.14
6	0.58	0.6	0.17
6	0.58	0.6	0.17
6	0.58	0.6	0.17
6	1.07	0.12	-0.08
6	1.07	0.12	-0.08
6	1.03	0.01	0.08
6	1.03	0.01	0.08
6	0.99	0.33	0.07
6	0.99	0.33	0.07
6	0.99	0.33	0.07
6	1.02	0.03	0.13
6	1.02	0.03	0.13
6	1.02	0.03	0.13
6	1	-0.06	0.02
6	1	-0.06	0.02
6	0.99	-0.06	0.12
6	0.99	-0.06	0.12
6	0.93	0.4	-0.16
6	0.93	0.4	-0.16
6	0.93	0.4	-0.16
6	1.03	-0.03	0.1
6	1.03	-0.03	0.1
6	1.02	0.21	0.13
6	1.02	0.21	0.13
6	1.02	0.21	0.13
6	0.99	0.01	0.04
6	0.99	0.01	0.04
